accession,pfam,pfam_name,length,entropy,effective_alphabet,is_rbd
P16371,PF00400,WD40,37,3.7639413803488417,13.584987946081,True
P16371,PF00400,WD40,33,3.8013774524295485,13.942114273721836,True
P16371,PF00400,WD40,28,3.267375797816042,9.628932056358027,True
P16649,PF00400,WD40,30,3.7483943455364033,13.439376897611437,True
P16649,PF00400,WD40,29,3.814371943179627,14.06825946428714,True
P16649,PF00400,WD40,38,3.850048158739276,14.420488765435048,True
P16649,PF00400,WD40,38,3.7447850008445394,13.405796192849946,True
P16649,PF00400,WD40,32,3.4834585933443494,11.184730530108405,True
P16649,PF00400,WD40,39,3.96463875721284,15.61259837543853,True
P16649,PF00400,WD40,44,3.9988711071261527,15.987485074431229,True
P18851,PF00400,WD40,38,3.7211903442066507,13.188333267664472,True
P20053,PF00400,WD40,34,3.9032080616476805,14.96176075384316,True
P20053,PF00400,WD40,37,3.8713513384849794,14.635005050304988,True
P20053,PF00400,WD40,32,3.4025182662886326,10.574505293500975,True
P20053,PF00400,WD40,38,3.8129452762598794,14.05435437746763,True
P20053,PF00400,WD40,36,3.6416041678685933,12.480502938311423,True
P20484,PF00400,WD40,35,3.875731503204188,14.679505892242817,True
P20484,PF00400,WD40,48,3.709380912053503,13.080818503779525,True
P20484,PF00400,WD40,38,3.7474130395316414,13.430238682898379,True
P20484,PF00400,WD40,38,3.8328107368431286,14.24921697187382,True
P21304,PF00400,WD40,35,3.64716007463276,12.528658783835017,True
P25365,PF00400,WD40,29,3.75542346233319,13.50501617198167,True
P25382,PF00400,WD40,34,3.7238002537032724,13.212213234076867,True
P25382,PF00400,WD40,38,4.023471592049353,16.262437328567003,True
P25382,PF00400,WD40,45,3.6888435872237353,12.8959270894009,True
P25382,PF00400,WD40,37,3.7071882595350614,13.060952971423918,True
P25382,PF00400,WD40,38,4.0433370526326025,16.48791483141788,True
P25382,PF00400,WD40,39,3.7946595140566686,13.877343459507356,True
P25382,PF00400,WD40,33,3.6135068178774348,12.239789298312804,True
P25569,PF00400,WD40,26,3.6864194113487727,12.874276120746535,True
P25569,PF00400,WD40,25,3.8332696895151077,14.25375067881865,True
P25569,PF00400,WD40,49,3.811552520469476,14.04079306508529,True
P25635,PF00400,WD40,34,3.6235087968145354,12.324940671504764,True
P25635,PF00400,WD40,34,3.9032080616476805,14.96176075384316,True
P25635,PF00400,WD40,34,3.9146892241642446,15.08130350997821,True
P25635,PF00400,WD40,38,3.7845159220110376,13.780114037422155,True
P25635,PF00400,WD40,38,3.817282040375156,14.0966655512238,True
P26449,PF00400,WD40,27,3.986187965046304,15.847550553251391,True
P27612,PF00400,WD40,35,3.6827347174280893,12.841436720672515,True
P27612,PF00400,WD40,40,3.675070520364182,12.773398542833514,True
P27612,PF00400,WD40,35,3.6087321326914337,12.199347944895466,True
P27612,PF00400,WD40,37,3.7737934878245247,13.678076780644666,True
P27612,PF00400,WD40,37,3.7329887579778505,13.296630172753407,True
P27612,PF00400,WD40,38,4.023471592049353,16.262437328567003,True
P27612,PF00400,WD40,36,3.805496793698874,13.981980216777231,True
P31146,PF00400,WD40,34,3.7748395917476723,13.687998405294184,True
P31146,PF00400,WD40,39,3.902936912172668,14.958949007600886,True
P31146,PF00400,WD40,28,3.610577243331642,12.214960077774919,True
P32330,PF00400,WD40,27,3.736006946447657,13.324476490097531,True
P32330,PF00400,WD40,33,3.8471282101364253,14.391331873535792,True
P32330,PF00400,WD40,36,3.819114154689793,14.11457862913889,True
P33215,PF00400,WD40,35,3.6435687312306793,12.497509609623062,True
P33215,PF00400,WD40,37,3.742840865453534,13.387743084396645,True
P33750,PF00400,WD40,33,3.6165330442444006,12.26549067493489,True
P33750,PF00400,WD40,29,3.5385098742141103,11.619772148806126,True
P33750,PF00400,WD40,36,3.7925969757347033,13.857517992851065,True
P33750,PF00400,WD40,27,3.7360069464476564,13.324476490097528,True
P35184,PF00400,WD40,35,3.7830140032660013,13.765775704218463,True
P35184,PF00400,WD40,34,3.5029245182818913,11.336666022861955,True
P35606,PF00400,WD40,35,3.9077148025974386,15.008571899574562,True
P35606,PF00400,WD40,37,3.785911893654434,13.793454319130626,True
P35606,PF00400,WD40,37,4.013111135723805,16.146069880488916,True
P35606,PF00400,WD40,39,4.150410872541982,17.758168273077985,True
P35606,PF00400,WD40,39,3.945945014823082,15.411602913475678,True
P35606,PF00400,WD40,37,3.938654716746413,15.33392067704294,True
P36037,PF00400,WD40,36,3.307826044785163,9.902728217740696,True
P36037,PF00400,WD40,34,3.8887896794220027,14.812976721123041,True
P36037,PF00400,WD40,39,3.747603027810015,13.432007425335046,True
P36037,PF00400,WD40,37,3.5840759200230683,11.992627894490742,True
P36037,PF00400,WD40,37,3.931501676030456,15.258081576186965,True
P36037,PF00400,WD40,25,3.319079570624175,9.98027501375584,True
P36104,PF00400,WD40,27,3.411751853774935,10.642401658370245,True
P36104,PF00400,WD40,37,3.8179954344028957,14.103637893637785,True
P36104,PF00400,WD40,24,3.855388542207534,14.473967600715795,True
P36130,PF00400,WD40,32,4.038909765557392,16.43739490872733,True
P36130,PF00400,WD40,38,3.9682119744148827,15.65131504561688,True
P36130,PF00400,WD40,35,3.7998737308598,13.9275899735623,True
P36130,PF00400,WD40,37,3.796894919507588,13.898862584552633,True
P36872,PF00400,WD40,27,3.708048150071232,13.068740020805487,True
P36872,PF00400,WD40,35,3.742730873716943,13.386722435585241,True
P38011,PF00400,WD40,36,3.673416585305444,12.758763248578552,True
P38011,PF00400,WD40,39,3.8940006161317253,14.866577137081883,True
P38011,PF00400,WD40,36,3.6360560861958224,12.43259962074987,True
P38011,PF00400,WD40,45,3.9332094188315057,15.276153522304622,True
P38011,PF00400,WD40,34,3.6823323262263,12.837855533757917,True
P38011,PF00400,WD40,26,3.657385276650178,12.617771954207509,True
P38011,PF00400,WD40,26,3.7483286603655737,13.438765023551662,True
P38123,PF00400,WD40,30,3.802910079649727,13.956933356959336,True
P38123,PF00400,WD40,37,3.848249906801916,14.402525497710519,True
P38123,PF00400,WD40,39,3.662730103089318,12.664604359872335,True
P38123,PF00400,WD40,26,3.6902603909683838,12.908597800645696,True
P38129,PF00400,WD40,38,3.9155803954675137,15.090622303220037,True
P38129,PF00400,WD40,35,3.588821675205148,12.032142682238394,True
P38129,PF00400,WD40,36,3.840083251972111,14.321227529893834,True
P38129,PF00400,WD40,37,4.026360459931185,16.295034030999464,True
P38129,PF00400,WD40,37,3.817297284430925,14.096814502655,True
P38129,PF00400,WD40,40,3.877567157116928,14.698195665205006,True
P38149,PF00400,WD40,32,3.6556390622295662,12.602508848906169,True
P38262,PF00400,WD40,37,3.756090189660914,13.511258824795524,True
P38262,PF00400,WD40,36,3.66883888985043,12.718343639702752,True
P38328,PF00400,WD40,33,3.7865221495303647,13.799290145037695,True
P38328,PF00400,WD40,28,3.824862957617357,14.170934136999916,True
P38968,PF00400,WD40,37,3.831244758610276,14.233758502150259,True
P38968,PF00400,WD40,40,3.6454618442383206,12.513919680356096,True
P39014,PF00400,WD40,34,3.881005488054637,14.733267200958554,True
P39014,PF00400,WD40,37,3.5912289607390253,12.052236313273738,True
P39014,PF00400,WD40,36,3.630316057963963,12.383232503982216,True
P39014,PF00400,WD40,36,3.982289237493326,15.80478207386691,True
P39014,PF00400,WD40,37,3.784343745272179,13.778469564088581,True
P39108,PF00400,WD40,38,3.832810736843129,14.249216971873825,True
P39108,PF00400,WD40,27,3.7821222241453056,13.757269237037448,True
P39108,PF00400,WD40,32,3.9292292966721747,15.234067590532653,True
P39706,PF00400,WD40,34,3.6098501660289424,12.20880563597753,True
P39946,PF00400,WD40,40,3.8250705203641813,14.172973077683958,True
P39946,PF00400,WD40,33,3.7148697866030833,13.130680551005744,True
P39946,PF00400,WD40,36,3.7946534735443413,13.877285355690283,True
P39984,PF00400,WD40,33,3.596683891757928,12.097892924132493,True
P39984,PF00400,WD40,39,3.6701786686137616,12.730160191910759,True
P40042,PF00400,WD40,38,3.662015342220154,12.658331432221887,True
P40042,PF00400,WD40,33,3.5966838917579285,12.097892924132497,True
P40055,PF00400,WD40,30,3.6477426785812734,12.533719257390997,True
P40066,PF00400,WD40,29,3.388008909503756,10.468689221850484,True
P40066,PF00400,WD40,32,3.816428031846024,14.088323448556835,True
P40066,PF00400,WD40,20,3.584183719779189,11.99352403028288,True
P40066,PF00400,WD40,27,3.6158175946759328,12.259409580716179,True
P40362,PF00400,WD40,30,3.574418313907282,11.912615640515877,True
P40362,PF00400,WD40,26,3.5654483718208247,11.838778848718649,True
P40968,PF00400,WD40,39,3.82080182197087,14.131099550091635,True
P40968,PF00400,WD40,38,3.9354458560507637,15.29985267654291,True
P40968,PF00400,WD40,36,3.842857292808497,14.348791143763235,True
P40968,PF00400,WD40,39,3.6078144761642847,12.191590760349476,True
P41318,PF00400,WD40,37,3.877447621976402,14.696977890103504,True
P41318,PF00400,WD40,38,3.873221435613914,14.653988013653587,True
P41318,PF00400,WD40,30,3.7232314287976207,13.207004957665461,True
P41318,PF00400,WD40,38,3.6954612381885603,12.955216662590612,True
P41318,PF00400,WD40,38,3.7775511192086584,13.71374902016609,True
P41811,PF00400,WD40,35,3.900153016697713,14.930111314393484,True
P41811,PF00400,WD40,38,3.9155803954675146,15.090622303220046,True
P41811,PF00400,WD40,38,4.0304363948517326,16.341136226464947,True
P41811,PF00400,WD40,34,3.85586569475248,14.478755468206147,True
P41811,PF00400,WD40,38,3.9155803954675146,15.090622303220046,True
P42000,PF00400,WD40,36,3.520367279629697,11.474562793205875,True
P42000,PF00400,WD40,25,3.733660689688185,13.302824488334577,True
P42841,PF00400,WD40,32,3.5275182662886326,11.531579791672513,True
P42841,PF00400,WD40,31,3.7567958110719153,13.517868790951088,True
P42841,PF00400,WD40,39,3.874644526332662,14.668450004867614,True
P42841,PF00400,WD40,31,3.937751955408586,15.324328531654084,True
P42935,PF00400,WD40,34,3.870284076978158,14.624182526378481,True
P42935,PF00400,WD40,35,3.6395982887330343,12.46316248570011,True
P42935,PF00400,WD40,40,3.9873261452560076,15.8600580374044,True
P42935,PF00400,WD40,31,3.60341234326019,12.154446940119533,True
P42935,PF00400,WD40,31,3.6922796820396573,12.926678175259386,True
P42935,PF00400,WD40,32,4.054229296672174,16.612868507421044,True
P42935,PF00400,WD40,31,3.667928472292448,12.710320218041314,True
P42935,PF00400,WD40,31,3.824533406881911,14.167697480400376,True
P43034,PF00400,WD40,35,3.818588646061331,14.109438262040578,True
P43034,PF00400,WD40,37,3.8383977993262324,14.304506285298098,True
P43034,PF00400,WD40,37,3.850948973561642,14.429495690683341,True
P43034,PF00400,WD40,38,4.080439935111999,16.917446665006647,True
P43034,PF00400,WD40,58,3.84930007333416,14.413013200293314,True
P43034,PF00400,WD40,38,3.8371475009584053,14.292114786956162,True
P43034,PF00400,WD40,37,3.949204974194067,15.446466834120734,True
P43254,PF00400,WD40,31,3.695501148817395,12.955575059882442,True
P43254,PF00400,WD40,37,3.787042812031905,13.804271148892074,True
P43254,PF00400,WD40,37,3.8206945011626217,14.130048389190852,True
P46680,PF00400,WD40,39,3.6371797845675324,12.442287000059752,True
P46680,PF00400,WD40,34,3.606153194879743,12.177560071750456,True
P46680,PF00400,WD40,27,3.5878587982995085,12.024114923991213,True
P46680,PF00400,WD40,33,3.8471282101364253,14.391331873535792,True
P46680,PF00400,WD40,37,3.817297284430925,14.096814502655,True
P47025,PF00400,WD40,35,3.704302931775616,13.034857733068042,True
P47025,PF00400,WD40,37,3.8179954344028957,14.103637893637785,True
P47025,PF00400,WD40,36,3.8502090290998967,14.422096838177717,True
P47025,PF00400,WD40,37,3.725835717261894,13.230867182455322,True
P49846,PF00400,WD40,34,3.8366003408685505,14.28669535190825,True
P49846,PF00400,WD40,38,3.9457184751445316,15.409183091288053,True
P49846,PF00400,WD40,38,3.73782019804216,13.341233890008784,True
P53011,PF00400,WD40,31,3.6001908764824524,12.12733693926953,True
P53011,PF00400,WD40,37,3.5873989756018285,12.020283150962275,True
P53011,PF00400,WD40,38,3.7275475789483923,13.246575878239732,True
P53011,PF00400,WD40,35,3.6115854318374305,12.223499156373668,True
P53196,PF00400,WD40,32,3.7334585933443494,13.300961125793071,True
P53196,PF00400,WD40,35,3.486884632505994,11.211323024818459,True
P53621,PF00400,WD40,33,3.968340331348547,15.652707608924702,True
P53621,PF00400,WD40,37,3.756090189660914,13.511258824795524,True
P53621,PF00400,WD40,38,3.9483465138316336,15.437278312112324,True
P53621,PF00400,WD40,38,3.8618476591526085,14.538914550831452,True
P53621,PF00400,WD40,35,4.014438730983426,16.16093463769977,True
P53621,PF00400,WD40,36,4.0514621540398,16.581034947790215,True
P53622,PF00400,WD40,39,3.938496449298638,15.332238597802677,True
P53622,PF00400,WD40,38,4.050301855434982,16.567704883772965,True
P53622,PF00400,WD40,38,4.063202513215852,16.716518563336674,True
P53622,PF00400,WD40,34,3.9620315910594455,15.584409548726587,True
P53622,PF00400,WD40,36,3.8746697102453487,14.668706061884484,True
P53851,PF00400,WD40,35,3.8972997175517152,14.900612373776378,True
P53877,PF00400,WD40,30,3.560011530389629,11.794248000614,True
P53877,PF00400,WD40,46,3.7819720878297365,13.755837639792173,True
P53962,PF00400,WD40,37,3.6585323390004594,12.627808119879306,True
P53962,PF00400,WD40,32,4.093139062229566,17.067017513952454,True
P55735,PF00400,WD40,32,3.863608500731241,14.55667045489318,True
P55735,PF00400,WD40,37,4.013111135723804,16.146069880488906,True
P55735,PF00400,WD40,35,3.5176723896144884,11.453148827883341,True
P55735,PF00400,WD40,41,3.9579403464411533,15.540277345175587,True
P55735,PF00400,WD40,30,3.5777471629109447,11.940134334873171,True
P57081,PF00400,WD40,29,3.6469666682736497,12.526979316035005,True
P57081,PF00400,WD40,32,3.4803377974034158,11.16056219595968,True
P57737,PF00400,WD40,36,3.5367586814570005,11.605676227343046,True
P57737,PF00400,WD40,38,3.8404553172497944,14.324921393459096,True
P57737,PF00400,WD40,28,3.4137995646056805,10.657517835831078,True
P57737,PF00400,WD40,38,3.955311316634013,15.51198401367238,True
P57737,PF00400,WD40,33,3.8738125895678266,14.659993813745979,True
P57775,PF00400,WD40,32,3.816428031846024,14.088323448556835,True
P57775,PF00400,WD40,38,3.908615592665136,15.017945879292188,True
P58404,PF00400,WD40,38,3.8430833559368964,14.351039704044108,True
P58404,PF00400,WD40,37,3.935955649986687,15.30526002191299,True
P58404,PF00400,WD40,37,3.7737934878245247,13.678076780644666,True
P58404,PF00400,WD40,39,3.7021046300967497,13.015011037283708,True
P58404,PF00400,WD40,41,3.6140411886335952,12.244323726404167,True
P59235,PF00400,WD40,37,3.719739433770471,13.175076500967942,True
P59235,PF00400,WD40,38,3.7775511192086584,13.71374902016609,True
P61962,PF00400,WD40,38,3.7255993178655773,13.228699355795783,True
P61962,PF00400,WD40,39,3.7297346685274513,13.266672584983743,True
P61963,PF00400,WD40,38,3.7255993178655773,13.228699355795783,True
P61963,PF00400,WD40,39,3.7297346685274513,13.266672584983743,True
P63005,PF00400,WD40,35,3.818588646061331,14.109438262040578,True
P63005,PF00400,WD40,37,3.8383977993262324,14.304506285298098,True
P63005,PF00400,WD40,37,3.850948973561642,14.429495690683341,True
P63005,PF00400,WD40,38,4.080439935111999,16.917446665006647,True
P63005,PF00400,WD40,58,3.84930007333416,14.413013200293314,True
P63005,PF00400,WD40,38,3.8371475009584053,14.292114786956162,True
P63005,PF00400,WD40,37,3.949204974194067,15.446466834120734,True
P63244,PF00400,WD40,37,3.935955649986687,15.30526002191299,True
P63244,PF00400,WD40,37,3.614330392422089,12.246778479251372,True
P63244,PF00400,WD40,38,3.7024260409909395,13.017910910247078,True
P63244,PF00400,WD40,34,3.5942010785101344,12.077090899592399,True
P63244,PF00400,WD40,34,3.8366003408685505,14.28669535190825,True
P63244,PF00400,WD40,37,3.871351338484979,14.635005050304985,True
P63244,PF00400,WD40,25,3.673269689515108,12.757464212299299,True
P68040,PF00400,WD40,37,3.935955649986687,15.30526002191299,True
P68040,PF00400,WD40,37,3.614330392422089,12.246778479251372,True
P68040,PF00400,WD40,38,3.7024260409909395,13.017910910247078,True
P68040,PF00400,WD40,34,3.5942010785101344,12.077090899592399,True
P68040,PF00400,WD40,34,3.8366003408685505,14.28669535190825,True
P68040,PF00400,WD40,37,3.871351338484979,14.635005050304985,True
P68040,PF00400,WD40,25,3.673269689515108,12.757464212299299,True
P78406,PF00400,WD40,30,3.6192509128388286,12.28861920261122,True
P78406,PF00400,WD40,33,4.006071013101169,16.067471553973675,True
P78406,PF00400,WD40,27,3.6339740759971577,12.414670585321916,True
P90794,PF00400,WD40,35,3.6180300743855067,12.278224716911224,True
P90794,PF00400,WD40,38,3.9457184751445316,15.409183091288053,True
P90794,PF00400,WD40,36,3.7663326399706225,13.607523665100258,True
P90916,PF00400,WD40,38,3.9880774349981314,15.868319382760042,True
P90916,PF00400,WD40,35,3.371403375935525,10.348884587291105,True
P90916,PF00400,WD40,38,3.938073894737865,15.327748557653518,True
P90916,PF00400,WD40,38,3.935445856050763,15.2998526765429,True
P90916,PF00400,WD40,36,3.9403510429286897,15.351960961710779,True
P90917,PF00400,WD40,37,3.806314258577771,13.989904979975632,True
P90917,PF00400,WD40,38,3.7179547374589115,13.158788254328007,True
P90917,PF00400,WD40,38,3.9751767772172615,15.727056536259228,True
P90917,PF00400,WD40,39,4.025930027099075,16.290173078934174,True
P90917,PF00400,WD40,27,3.8380398168981555,14.300957283963092,True
P91341,PF00400,WD40,33,3.530025378417936,11.551636766990622,True
P91341,PF00400,WD40,35,4.014438730983427,16.160934637699782,True
P91341,PF00400,WD40,35,3.693149802473812,12.934476884670804,True
P91341,PF00400,WD40,34,3.556901076035405,11.76884696267466,True
P91343,PF00400,WD40,34,3.7382186359289507,13.344918928761514,True
P91343,PF00400,WD40,38,3.925173236956996,15.19129797713047,True
P91343,PF00400,WD40,37,3.931501676030456,15.258081576186965,True
P91343,PF00400,WD40,33,3.691994407749645,12.924122344494226,True
P97412,PF00400,WD40,36,3.9539684039196077,15.49755161615315,True
P97452,PF00400,WD40,33,3.5795851367027756,11.955355596835139,True
P97452,PF00400,WD40,28,3.5836169753972325,11.988813452345598,True
P97452,PF00400,WD40,30,3.856564762130954,14.485772944518244,True
P97452,PF00400,WD40,36,3.6206350705862747,12.300414869206492,True
P97452,PF00400,WD40,40,3.7348295085032612,13.31360631766541,True
P97499,PF00400,WD40,33,3.77850207357611,13.722791436023371,True
P97499,PF00400,WD40,30,3.91440934524794,15.078378061865925,True
P97499,PF00400,WD40,28,3.8073549220576037,13.999999999999996,True
P97499,PF00400,WD40,35,3.5008910609537955,11.320698415426204,True
P97499,PF00400,WD40,26,3.5035391228040247,11.341496600598838,True
P97865,PF00400,WD40,29,3.5385098742141095,11.619772148806119,True
P97865,PF00400,WD40,39,3.5858977332854813,12.007781567724535,True
P97865,PF00400,WD40,39,3.9772086288967645,15.749221691193924,True
P97865,PF00400,WD40,35,4.0360069453309535,16.40435477883163,True
P97865,PF00400,WD40,39,4.006573937300012,16.07307365882941,True
Q00362,PF00400,WD40,31,3.5632474239751413,11.820731604849628,True
Q00362,PF00400,WD40,28,3.6514789228933093,12.566220740024477,True
Q02793,PF00400,WD40,30,3.669576746316394,12.724850012848156,True
Q02793,PF00400,WD40,33,3.732751315869233,13.294441962478542,True
Q02931,PF00400,WD40,35,3.4489189051411544,10.920135897643648,True
Q03177,PF00400,WD40,28,3.338804369244613,10.11766428135899,True
Q03177,PF00400,WD40,36,3.930225265800904,15.244588108762676,True
Q03177,PF00400,WD40,37,3.766640447108568,13.610427216887885,True
Q03897,PF00400,WD40,36,3.9057645846554525,14.988297197800872,True
Q03897,PF00400,WD40,39,3.8552884365335984,14.472963316392175,True
Q04225,PF00400,WD40,30,3.8314018453921714,14.23530841879065,True
Q04225,PF00400,WD40,39,3.9452826674137764,15.40452900519841,True
Q04305,PF00400,WD40,25,3.603856189774724,12.158186842653562,True
Q04305,PF00400,WD40,38,3.7076821183651427,13.06542472111107,True
Q04305,PF00400,WD40,34,3.9254106352407234,15.193797940532656,True
Q04491,PF00400,WD40,30,3.8477426785812736,14.3974626929597,True
Q04491,PF00400,WD40,39,3.938496449298638,15.332238597802677,True
Q04491,PF00400,WD40,37,3.526191880831817,11.520982756025605,True
Q04491,PF00400,WD40,38,3.7603136973125117,13.550871157332333,True
Q04660,PF00400,WD40,36,3.7289721408610004,13.25966241884128,True
Q04660,PF00400,WD40,37,3.877447621976402,14.696977890103504,True
Q04660,PF00400,WD40,40,3.837326145256008,14.293884643245338,True
Q04724,PF00400,WD40,35,3.864578373902382,14.566459682940687,True
Q04724,PF00400,WD40,28,3.7979026896829464,13.908574791258399,True
Q04724,PF00400,WD40,26,3.5654483718208247,11.838778848718649,True
Q04724,PF00400,WD40,38,3.7653302390320746,13.598072286587927,True
Q04724,PF00400,WD40,33,3.8013774524295485,13.942114273721836,True
Q04724,PF00400,WD40,28,3.2264741182543757,9.35977674539811,True
Q04725,PF00400,WD40,35,3.64716007463276,12.528658783835017,True
Q04725,PF00400,WD40,28,3.7534343861887844,13.486409331815539,True
Q04725,PF00400,WD40,26,3.5364142371222296,11.602905695700212,True
Q04725,PF00400,WD40,37,3.8588001642495695,14.508235506984859,True
Q04725,PF00400,WD40,33,3.7865221495303647,13.799290145037695,True
Q04725,PF00400,WD40,28,3.4852281360342516,11.198457617564594,True
Q04726,PF00400,WD40,35,3.9188679318992428,15.12504921782589,True
Q04726,PF00400,WD40,28,3.7979026896829464,13.908574791258399,True
Q04726,PF00400,WD40,26,3.5654483718208247,11.838778848718649,True
Q04726,PF00400,WD40,38,3.7653302390320746,13.598072286587927,True
Q04726,PF00400,WD40,33,3.8013774524295485,13.942114273721836,True
Q04726,PF00400,WD40,28,3.270942421748537,9.652766106226862,True
Q04727,PF00400,WD40,35,3.864578373902382,14.566459682940687,True
Q04727,PF00400,WD40,28,3.6995138503199656,12.99165976180581,True
Q04727,PF00400,WD40,26,3.5654483718208247,11.838778848718649,True
Q04727,PF00400,WD40,38,3.7653302390320746,13.598072286587927,True
Q04727,PF00400,WD40,33,3.7178960129700496,13.158252640518125,True
Q04727,PF00400,WD40,28,3.2264741182543757,9.35977674539811,True
Q05048,PF00400,WD40,30,3.6980685120588386,12.97865081697355,True
Q05048,PF00400,WD40,36,3.902990543819067,14.959505111249422,True
Q05048,PF00400,WD40,25,3.6234651896016468,12.324568140807758,True
Q05048,PF00400,WD40,31,3.8732358263763285,14.65413418668789,True
Q05048,PF00400,WD40,39,3.8527277834538585,14.447297900482447,True
Q05048,PF00400,WD40,32,3.9056390622295662,14.986993190003968,True
Q05583,PF00400,WD40,31,3.6001908764824524,12.12733693926953,True
Q05583,PF00400,WD40,36,3.891061112072652,14.836317191021463,True
Q05583,PF00400,WD40,37,3.769339513868294,13.635914125315187,True
Q05583,PF00400,WD40,40,3.687326145256008,12.882370147230704,True
Q05946,PF00400,WD40,41,3.781230285518311,13.748766506287645,True
Q05946,PF00400,WD40,44,3.81895867619675,14.113057590314702,True
Q05946,PF00400,WD40,37,4.013111135723805,16.146069880488916,True
Q05946,PF00400,WD40,38,3.955311316634012,15.51198401367237,True
Q05AM5,PF00400,WD40,37,3.8924518533802868,14.850626124648848,True
Q05AM5,PF00400,WD40,37,3.146245354071183,8.85348437766007,True
Q05AM5,PF00400,WD40,38,3.810317237572778,14.028776022151742,True
Q05AM5,PF00400,WD40,44,3.954003642329854,15.497930154746342,True
Q05AM5,PF00400,WD40,36,3.898412848364052,14.912113578559941,True
Q05AM5,PF00400,WD40,38,3.7565845012578722,13.515888989899086,True
Q05AM5,PF00400,WD40,30,3.6062389286533896,12.178283758441724,True
Q06440,PF00400,WD40,35,3.7386820322861913,13.349206030265574,True
Q06440,PF00400,WD40,39,3.7846502954524843,13.781397584901187,True
Q06440,PF00400,WD40,34,3.9542473996920804,15.50054890204074,True
Q06506,PF00400,WD40,35,3.850571945454581,14.425725237138073,True
Q06506,PF00400,WD40,26,3.430457025500558,10.781283432989857,True
Q06679,PF00400,WD40,29,3.689901581992151,12.905387735658806,True
Q06679,PF00400,WD40,34,3.7892579739733505,13.825482966361658,True
Q08122,PF00400,WD40,35,3.9188679318992428,15.12504921782589,True
Q08122,PF00400,WD40,28,3.7979026896829464,13.908574791258399,True
Q08122,PF00400,WD40,26,3.5654483718208247,11.838778848718649,True
Q08122,PF00400,WD40,38,3.7653302390320746,13.598072286587927,True
Q08122,PF00400,WD40,33,3.8013774524295485,13.942114273721836,True
Q08122,PF00400,WD40,28,3.270942421748537,9.652766106226862,True
Q08274,PF00400,WD40,25,3.7034651896016464,13.027290866961827,True
Q08274,PF00400,WD40,27,3.38009433628333,10.411415612592197,True
Q08274,PF00400,WD40,30,3.601515280317513,12.138475028492525,True
Q08281,PF00400,WD40,38,3.8430833559368964,14.351039704044108,True
Q08281,PF00400,WD40,34,3.7970421653407156,13.900281217032033,True
Q08924,PF00400,WD40,37,3.787042812031905,13.804271148892074,True
Q08924,PF00400,WD40,31,3.8732358263763285,14.65413418668789,True
Q09019,PF00400,WD40,25,3.7034651896016464,13.027290866961827,True
Q09019,PF00400,WD40,27,3.38009433628333,10.411415612592197,True
Q09028,PF00400,WD40,35,3.7858673024119973,13.793027993578164,True
Q09028,PF00400,WD40,36,3.7736843762620227,13.67704234172866,True
Q09028,PF00400,WD40,39,3.894662963541031,14.873404012673417,True
Q09028,PF00400,WD40,37,3.9492049741940676,15.44646683412074,True
Q09028,PF00400,WD40,36,3.995906598484245,15.954667067138615,True
Q09309,PF00400,WD40,35,3.9141594451455144,15.075766448333875,True
Q09309,PF00400,WD40,36,3.7487789053664735,13.442959729204702,True
Q09406,PF00400,WD40,33,3.737745165456522,13.34054004881891,True
Q09406,PF00400,WD40,37,3.777190704556222,13.710323473801553,True
Q09406,PF00400,WD40,37,3.73185783960038,13.286211123212274,True
Q09406,PF00400,WD40,27,3.508536226074461,11.380848573344737,True
Q09406,PF00400,WD40,29,3.771437029461126,13.65575362255803,True
Q09990,PF00400,WD40,28,3.624518654958899,12.33357090763352,True
Q09990,PF00400,WD40,36,3.630316057963963,12.383232503982216,True
Q09990,PF00400,WD40,37,3.9723064058771307,15.695797251854245,True
Q09990,PF00400,WD40,34,3.535377549098369,11.59457110499785,True
Q09990,PF00400,WD40,36,3.80827083453526,14.008890892068186,True
Q09990,PF00400,WD40,37,3.6789347039237965,12.80765728548923,True
Q09990,PF00400,WD40,35,3.5684490031423755,11.863427702326822,True
Q0WV90,PF00400,WD40,36,3.8400832519721106,14.321227529893829,True
Q0WV90,PF00400,WD40,38,4.063202513215852,16.716518563336674,True
Q0WV90,PF00400,WD40,36,3.6842599054599776,12.85501960648385,True
Q10122,PF00400,WD40,35,3.900153016697712,14.930111314393475,True
Q11176,PF00400,WD40,33,3.8619835130356095,14.540283697422275,True
Q11176,PF00400,WD40,35,3.7783055165122725,13.720921929454523,True
Q11176,PF00400,WD40,38,3.7974165797919075,13.903889146231874,True
Q11176,PF00400,WD40,31,3.5790611335129814,11.951014064679597,True
Q11176,PF00400,WD40,33,3.688968181382679,12.897040856709594,True
Q11176,PF00400,WD40,24,3.4864405016961446,11.207872172435145,True
Q11176,PF00400,WD40,27,3.7080481500712312,13.068740020805478,True
Q11176,PF00400,WD40,34,3.7274972248524714,13.24611354372467,True
Q11176,PF00400,WD40,31,3.7324446013247066,13.291615886848495,True
Q12021,PF00400,WD40,26,3.11892373818864,8.687395616978867,True
Q12021,PF00400,WD40,36,3.7635585991342375,13.581384004674128,True
Q12021,PF00400,WD40,29,3.9262723741395082,15.202876087640178,True
Q12021,PF00400,WD40,31,3.760017277849653,13.548087249978662,True
Q12024,PF00400,WD40,33,3.505882000171576,11.359929687517868,True
Q12024,PF00400,WD40,35,3.8645783739023836,14.566459682940705,True
